"Id","Weekly_Sales"
"1_10_2012-12-07",34924.48
"1_10_2012-12-14",33024.62
"1_10_2012-12-21",29542.77
"1_10_2012-12-28",26530.6
"1_10_2013-01-04",16786.2309241119
"1_10_2013-01-11",35354.39
"1_10_2013-01-18",24932.97
"1_10_2013-01-25",26811.15
"1_10_2013-02-01",21077.42
"1_10_2013-02-08",35230.3466666667
"1_10_2013-02-15",41247.18
"1_10_2013-02-22",45674.9733333333
"1_10_2013-03-01",42444.7433333333
"1_10_2013-03-08",41930.8466666667
"1_10_2013-03-15",38193.06
"1_10_2013-03-22",33298.8566666667
"1_10_2013-03-29",37789.85
"1_10_2013-04-05",47382.6833333333
"1_10_2013-04-12",38085.38
"1_10_2013-04-19",28869.91
"1_10_2013-04-26",33205.6966666667
"1_10_2013-05-03",28195.97
"1_10_2013-05-10",35433.2866666667
"1_10_2013-05-17",34932.9766666667
"1_10_2013-05-24",32515.9666666667
"1_10_2013-05-31",35086.4733333333
"1_10_2013-06-07",38893.71
"1_10_2013-06-14",39967.0433333333
"1_10_2013-06-21",32524.0066666667
"1_10_2013-06-28",32633.61
"1_10_2013-07-05",34188.45
"1_10_2013-07-12",40731.8566666667
"1_10_2013-07-19",30446.4633333333
"1_10_2013-07-26",28683.63
"1_11_2012-11-02",29876.6
"1_11_2012-11-09",25202.97
"1_11_2012-11-16",19581.81
"1_11_2012-11-23",25765.76
"1_11_2012-11-30",36693.72
"1_11_2012-12-07",50033.55
"1_11_2012-12-14",27238.66
"1_11_2012-12-21",30174.17
"1_11_2012-12-28",25617.68
"1_11_2013-01-04",16786.2309241119
"1_11_2013-01-11",28835.83
"1_11_2013-01-18",15028.28
"1_11_2013-01-25",20528.76
"1_11_2013-02-01",15679.46
"1_11_2013-02-08",22010.64
"1_11_2013-02-15",25974.1466666667
"1_11_2013-02-22",28779.6033333333
"1_11_2013-03-01",23936.92
"1_11_2013-03-08",25252.45
"1_11_2013-03-15",25221.8433333333
"1_11_2013-03-22",27191.32
"1_11_2013-03-29",29649.5233333333
"1_11_2013-04-05",26680.8766666667
"1_11_2013-04-12",32035.3133333333
"1_11_2013-04-19",24346.7133333333
"1_11_2013-04-26",26051.59
"1_11_2013-05-03",22603.9733333333
"1_11_2013-05-10",30810.8766666667
"1_11_2013-05-17",31366.6233333333
"1_11_2013-05-24",19454.2666666667
"1_11_2013-05-31",26038.7
"1_11_2013-06-07",31898.0633333333
"1_11_2013-06-14",43748.2433333333
"1_11_2013-06-21",25833.3833333333
"1_11_2013-06-28",20579.37
"1_11_2013-07-05",52753.53
"1_11_2013-07-12",40499.3566666667
"1_11_2013-07-19",28577.1766666667
"1_11_2013-07-26",27202.9
"1_12_2012-11-02",10583.57
"1_12_2012-11-09",9119.38999999999
"1_12_2012-11-16",11759.52
"1_12_2012-11-23",6013.07
"1_12_2012-11-30",7231.98
"1_12_2012-12-07",8824.85
"1_12_2012-12-14",8337.72
"1_12_2012-12-21",9297.64
"1_12_2012-12-28",8485.05
"1_12_2013-01-04",16786.2309241119
"1_12_2013-01-11",7247.12
"1_12_2013-01-18",9582.94
"1_12_2013-01-25",11987.14
"1_12_2013-02-01",8672.67
"1_12_2013-02-08",9935.55666666667
"1_12_2013-02-15",9561.12333333334
"1_12_2013-02-22",10067.38
"1_12_2013-03-01",12636.9833333333
"1_12_2013-03-08",13372.7733333333
"1_12_2013-03-15",11592.6333333333
"1_12_2013-03-22",12813.4233333333
"1_12_2013-03-29",11429.0233333333
"1_12_2013-04-05",12080.5933333333
"1_12_2013-04-12",11771.8
"1_12_2013-04-19",10902.5933333333
"1_12_2013-04-26",12418.43
"1_12_2013-05-03",11852.86
"1_12_2013-05-10",11859.11
"1_12_2013-05-17",12958.12
"1_12_2013-05-24",10237.34
"1_12_2013-05-31",13067.2166666667
"1_12_2013-06-07",10933.3433333333
"1_12_2013-06-14",11278.34
"1_12_2013-06-21",10593.0466666667
"1_12_2013-06-28",9246.30333333333
"1_12_2013-07-05",12412.8466666667
"1_12_2013-07-12",15119.8333333333
"1_12_2013-07-19",8946.46
"1_12_2013-07-26",12742.6266666667
"1_13_2012-11-02",42729.58
"1_13_2012-11-09",37694.43
"1_13_2012-11-16",35709.38
"1_13_2012-11-23",38878.97
"1_13_2012-11-30",38844.98
"1_13_2012-12-07",38060.29
"1_13_2012-12-14",30326.41
"1_13_2012-12-21",36802.35
"1_13_2012-12-28",31662.38
"1_13_2013-01-04",16786.2309241119
"1_13_2013-01-11",43058.24
"1_13_2013-01-18",42331.95
"1_13_2013-01-25",38905.33
"1_13_2013-02-01",32302.83
"1_13_2013-02-08",42680.3866666667
"1_13_2013-02-15",45366.07
"1_13_2013-02-22",38793.7033333333
"1_13_2013-03-01",41073.8266666667
"1_13_2013-03-08",46563.5833333333
"1_13_2013-03-15",41972.9033333333
"1_13_2013-03-22",38869.1266666667
"1_13_2013-03-29",39029.52
"1_13_2013-04-05",38736.1966666667
"1_13_2013-04-12",46627.06
"1_13_2013-04-19",39445.1233333333
"1_13_2013-04-26",40449.3033333333
"1_13_2013-05-03",39062.8833333333
"1_13_2013-05-10",44866.4666666667
"1_13_2013-05-17",39319.8566666667
"1_13_2013-05-24",36702.78
"1_13_2013-05-31",37891.71
"1_13_2013-06-07",40986.1333333333
"1_13_2013-06-14",42661.3566666667
"1_13_2013-06-21",38929.48
"1_13_2013-06-28",38567.2133333333
"1_13_2013-07-05",38460.74
"1_13_2013-07-12",43129.3233333333
"1_13_2013-07-19",37923.5066666667
"1_13_2013-07-26",38157.2566666667
"1_14_2012-11-02",13176.93
"1_14_2012-11-09",15970.4
"1_14_2012-11-16",15818
"1_14_2012-11-23",41290.8
"1_14_2012-11-30",18536.01
"1_14_2012-12-07",28117.18
"1_14_2012-12-14",29049.08
"1_14_2012-12-21",44208.76
"1_14_2012-12-28",29858.47
"1_14_2013-01-04",16786.2309241119
"1_14_2013-01-11",11426.5
"1_14_2013-01-18",15015.22
"1_14_2013-01-25",12501.52
"1_14_2013-02-01",13680.85
"1_14_2013-02-08",12484.2966666667
"1_14_2013-02-15",17519.7166666667
"1_14_2013-02-22",22539.5233333333
"1_14_2013-03-01",19157.2
"1_14_2013-03-08",19464.2
"1_14_2013-03-15",16646.7133333333
"1_14_2013-03-22",13280.3866666667
"1_14_2013-03-29",13142.1466666667
"1_14_2013-04-05",14409.8933333333
"1_14_2013-04-12",17105.6433333333
"1_14_2013-04-19",15755.2133333333
"1_14_2013-04-26",13760.7366666667
"1_14_2013-05-03",16234.6133333333
"1_14_2013-05-10",17224.5733333333
"1_14_2013-05-17",16059.9133333333
"1_14_2013-05-24",18504.11
"1_14_2013-05-31",15018.9333333333
"1_14_2013-06-07",14562.96
"1_14_2013-06-14",12065.7533333333
"1_14_2013-06-21",14655.49
"1_14_2013-06-28",13418.05
"1_14_2013-07-05",18101.7766666667
"1_14_2013-07-12",19197.0233333333
"1_14_2013-07-19",13878.29
"1_14_2013-07-26",12040.9133333333
"1_16_2012-11-02",7058.13
"1_16_2012-11-09",4455.53
"1_16_2012-11-16",4011.43
"1_16_2012-11-23",7575.97
"1_16_2012-11-30",6714.36
"1_16_2012-12-07",5128.73
"1_16_2012-12-14",3714.59
"1_16_2012-12-21",3855.32
"1_16_2012-12-28",5117.73
"1_16_2013-01-04",16786.2309241119
"1_16_2013-01-11",7191.69
"1_16_2013-01-18",6064.09
"1_16_2013-01-25",8206.65
"1_16_2013-02-01",5851.73
"1_16_2013-02-08",8978.6
"1_16_2013-02-15",13175.0933333333
"1_16_2013-02-22",12566.8
"1_16_2013-03-01",25662.9
"1_16_2013-03-08",38726.6666666667
"1_16_2013-03-15",36796.7166666667
"1_16_2013-03-22",46301.68
"1_16_2013-03-29",58531.8966666667
"1_16_2013-04-05",57220.03
"1_16_2013-04-12",60510.58
"1_16_2013-04-19",50316.0833333333
"1_16_2013-04-26",38997.0066666667
"1_16_2013-05-03",36756.5266666667
"1_16_2013-05-10",35996.1966666667
"1_16_2013-05-17",36063.2033333334
"1_16_2013-05-24",36201.2833333333
"1_16_2013-05-31",39627.6333333333
"1_16_2013-06-07",43994.5366666667
"1_16_2013-06-14",37874.8966666667
"1_16_2013-06-21",33556.5766666667
"1_16_2013-06-28",36190.1
"1_16_2013-07-05",39768.6466666667
"1_16_2013-07-12",43834.43
"1_16_2013-07-19",19042.8533333333
"1_16_2013-07-26",22526.1833333333
"1_17_2012-11-02",6270.51999999999
"1_17_2012-11-09",6029.49
"1_17_2012-11-16",9030.59
"1_17_2012-11-23",11321.41
"1_17_2012-11-30",7934.75999999999
"1_17_2012-12-07",9051.61
"1_17_2012-12-14",9796.97999999999
"1_17_2012-12-21",17084.54
"1_17_2012-12-28",10809.74
"1_17_2013-01-04",16786.2309241119
"1_17_2013-01-11",7590.66
"1_17_2013-01-18",10404.95
"1_17_2013-01-25",8278.83
"1_17_2013-02-01",6750.3
"1_17_2013-02-08",5269.32
"1_17_2013-02-15",8701.88666666667
"1_17_2013-02-22",10793.5466666667
"1_17_2013-03-01",9284.74333333333
"1_17_2013-03-08",10809.61
"1_17_2013-03-15",10119.3766666667
"1_17_2013-03-22",7347.28666666667
"1_17_2013-03-29",7010.41333333334
"1_17_2013-04-05",8109.95666666667
"1_17_2013-04-12",8983.17
"1_17_2013-04-19",6695.33666666667
"1_17_2013-04-26",9083.35666666667
"1_17_2013-05-03",7243.19666666667
"1_17_2013-05-10",8813.24
"1_17_2013-05-17",7099.56
"1_17_2013-05-24",8873.54
"1_17_2013-05-31",6314.53333333333
"1_17_2013-06-07",5426.28333333333
"1_17_2013-06-14",8777.95666666667
"1_17_2013-06-21",6478.32333333333
"1_17_2013-06-28",5787.06333333334
"1_17_2013-07-05",7300.94333333333
"1_17_2013-07-12",8003.57333333333
"1_17_2013-07-19",7255.45333333333
"1_17_2013-07-26",6259.96666666667
"1_18_2012-11-02",16234.09
"1_18_2012-11-09",11397.23
"1_18_2012-11-16",13298.85
"1_18_2012-11-23",27119.14
"1_18_2012-11-30",41618.22
"1_18_2012-12-07",34961.97
"1_18_2012-12-14",32743.92
"1_18_2012-12-21",22801.07
"1_18_2012-12-28",22106.26
"1_18_2013-01-04",16786.2309241119
"1_18_2013-01-11",8855.88
"1_18_2013-01-18",2526.3
"1_18_2013-01-25",1358.09
"1_18_2013-02-01",1720.52
"1_18_2013-02-08",2861.86333333333
"1_18_2013-02-15",9108.25666666667
"1_18_2013-02-22",31635.36
"1_18_2013-03-01",2587.78
"1_18_2013-03-08",1332.56333333333
"1_18_2013-03-15",652.366666666667
"1_18_2013-03-22",736.983333333334
"1_18_2013-03-29",583.006666666668
"1_18_2013-04-05",-6537.33333333333
"1_18_2013-04-12",13977.5566666667
"1_18_2013-04-19",7893.29333333333
"1_18_2013-04-26",4494.46666666667
"1_18_2013-05-03",-7979.06
"1_18_2013-05-10",-685.02
"1_18_2013-05-17",81.52
"1_18_2013-05-24",1.8
"1_18_2013-06-07",-1.75
"1_18_2013-07-05",0.5
"1_19_2012-11-02",298.24
"1_19_2012-11-09",94.6199999999995
"1_19_2012-11-16",-150.010000000001
"1_19_2012-11-23",548.329999999999
"1_19_2012-11-30",1211.35
"1_19_2012-12-07",1921.35
"1_19_2012-12-14",1037.36
"1_19_2012-12-21",2466.43
"1_19_2012-12-28",522.959999999999
"1_19_2013-01-04",16786.2309241119
"1_19_2013-01-11",258.73
"1_19_2013-01-18",593.85
"1_19_2013-01-25",732.2
"1_19_2013-02-01",575.26
"1_19_2013-02-08",694.173333333334
"1_19_2013-02-15",752.98
"1_19_2013-02-22",360.59
"1_19_2013-03-01",874.203333333334
"1_19_2013-03-08",476.94
"1_19_2013-03-15",1382.16666666667
"1_19_2013-03-22",941.256666666667
"1_19_2013-03-29",385.283333333333
"1_19_2013-04-05",656.403333333333
"1_19_2013-04-12",538.663333333334
"1_19_2013-04-19",333.823333333333
"1_19_2013-04-26",952.783333333334
"1_19_2013-05-03",168.873333333333
"1_19_2013-05-10",868.5
"1_19_2013-05-17",1955.10666666667
"1_19_2013-05-24",1405.59666666667
"1_19_2013-05-31",1002.67333333333
"1_19_2013-06-07",1426.73666666667
"1_19_2013-06-14",1044.35333333333
"1_19_2013-06-21",463.406666666667
"1_19_2013-06-28",839.7
"1_19_2013-07-05",613.053333333333
"1_19_2013-07-12",936.713333333333
"1_19_2013-07-19",762.766666666667
"1_19_2013-07-26",462.11
"1_20_2012-11-02",3398.5
"1_20_2012-11-09",3510.57
"1_20_2012-11-16",2103.91
"1_20_2012-11-23",4855.47
"1_20_2012-11-30",3577.56
"1_20_2012-12-07",3025.11
"1_20_2012-12-14",3949.3
"1_20_2012-12-21",7323.55
"1_20_2012-12-28",4656.51
"1_20_2013-01-04",16786.2309241119
"1_20_2013-01-11",3273.75
"1_20_2013-01-18",5889.03
"1_20_2013-01-25",5410.69
"1_20_2013-02-01",3658.26
"1_20_2013-02-08",3389.22333333333
"1_20_2013-02-15",6681.13666666667
"1_20_2013-02-22",5643.76666666667
"1_20_2013-03-01",4663.32
"1_20_2013-03-08",5864.28666666667
"1_20_2013-03-15",6807.67666666667
"1_20_2013-03-22",5093.2
"1_20_2013-03-29",3683.01333333333
"1_20_2013-04-05",5923.45666666667
"1_20_2013-04-12",4215.76
"1_20_2013-04-19",3332.24333333333
"1_20_2013-04-26",4846.80666666667
"1_20_2013-05-03",4756.33
"1_20_2013-05-10",4622.59666666667
"1_20_2013-05-17",4140.84333333333
"1_20_2013-05-24",5688.04666666667
"1_20_2013-05-31",4445.72
"1_20_2013-06-07",2830.05666666667
"1_20_2013-06-14",4800.74
"1_20_2013-06-21",3030.89
"1_20_2013-06-28",4801.21333333333
"1_20_2013-07-05",4271.98
"1_20_2013-07-12",5341.64333333333
"1_20_2013-07-19",2910.61333333333
"1_20_2013-07-26",5003.33333333333
"1_21_2012-11-02",9961.26
"1_21_2012-11-09",9515.21
"1_21_2012-11-16",8246.65
"1_21_2012-11-23",11222.85
"1_21_2012-11-30",6863.95
"1_21_2012-12-07",10213.52
"1_21_2012-12-14",11575.45
"1_21_2012-12-21",14657.03
"1_21_2012-12-28",8309.37
"1_21_2013-01-04",16786.2309241119
"1_21_2013-01-11",6592.84
"1_21_2013-01-18",7822.32
"1_21_2013-01-25",7645.67
"1_21_2013-02-01",6468.72
"1_21_2013-02-08",7396.82333333333
"1_21_2013-02-15",8152.02333333333
"1_21_2013-02-22",8946.49666666667
"1_21_2013-03-01",7419.72333333334
"1_21_2013-03-08",10275.21
"1_21_2013-03-15",7133.56666666667
"1_21_2013-03-22",8114.07666666667
"1_21_2013-03-29",7489.83333333333
"1_21_2013-04-05",7979.88666666667
"1_21_2013-04-12",10504.9633333333
"1_21_2013-04-19",7416.37
"1_21_2013-04-26",6426.92
"1_21_2013-05-03",7453.12
