"Id","Weekly_Sales"
"10_8_2012-11-09",13811.0640725041
"10_74_2012-11-09",21193.0430586995
"10_38_2012-11-09",17166.5090662293
"10_79_2012-11-09",21752.283890987
"10_91_2012-11-09",23094.4618884771
"10_18_2012-11-09",14929.5457370792
"10_30_2012-11-09",16271.7237345692
"10_80_2012-11-09",21864.1320574445
"10_72_2012-11-09",20969.3467257845
"10_14_2012-11-09",14482.1530712491
"10_13_2012-11-09",14370.3049047916
"10_12_2012-11-09",14258.4567383341
"10_7_2012-11-09",13699.2159060466
"10_82_2012-11-09",22087.8283903596
"10_10_2012-11-09",14034.7604054191
"10_40_2012-11-09",17390.2053991443
"10_28_2012-11-09",16048.0274016542
"10_29_2012-11-09",16159.8755681117
"10_3_2012-11-09",13251.8232402166
"10_24_2012-11-09",15600.6347358242
"10_4_2012-11-09",13363.6714066741
"10_85_2012-11-09",22423.3728897321
"10_87_2012-11-09",22647.0692226471
"10_56_2012-11-16",19179.2406986627
"10_58_2012-11-16",19402.9370315777
"10_37_2012-11-16",17054.1255359701
"10_38_2012-11-16",17165.9737024276
"10_36_2012-11-16",16942.2773695126
"10_48_2012-11-16",18284.4553670027
"10_35_2012-11-16",16830.4292030551
"10_27_2012-11-16",15935.643871395
"10_50_2012-11-16",18508.1516999177
"10_67_2012-11-16",20409.5705296953
"10_19_2012-11-16",15040.858539735
"10_22_2012-11-16",15376.4030391075
"10_71_2012-11-16",20856.9631955253
"10_59_2012-11-16",19514.7851980352
"10_21_2012-11-16",15264.55487265
"10_85_2012-11-16",22422.8375259304
"10_18_2012-11-16",14929.0103732775
"10_16_2012-11-16",14705.3140403625
"10_20_2012-11-16",15152.7067061925
"10_46_2012-11-16",18060.7590340876
"10_80_2012-11-16",21863.5966936428
"10_44_2012-11-16",17837.0627011726
"10_54_2012-11-16",18955.5443657477
"10_32_2012-11-16",16494.8847036826
"10_31_2012-11-16",16383.0365372251
"10_52_2012-11-16",18731.8480328327
"10_17_2012-11-16",14817.16220682
"10_98_2012-11-16",23876.863689878
"10_87_2012-11-16",22646.5338588454
"10_60_2012-11-16",19626.6333644927
"10_40_2012-11-16",17389.6700353426
"10_42_2012-11-16",17613.3663682576
"10_55_2012-11-16",19067.3925322052
"10_26_2012-11-16",15823.7957049375
"10_34_2012-11-16",16718.5810365976
"10_1_2012-11-16",13027.5915434999
"10_74_2012-11-16",21192.5076948978
"10_91_2012-11-16",23093.9265246754
"10_72_2012-11-16",20968.8113619828
"10_81_2012-11-16",21975.4448601004
"10_11_2012-11-16",14146.0732080749
"10_90_2012-11-16",22982.0783582179
"10_49_2012-11-16",18396.3035334602
"10_12_2012-11-16",14257.9213745324
"10_14_2012-11-16",14481.6177074475
"10_93_2012-11-16",23317.6228575904
"10_29_2012-11-16",16159.34020431
"10_10_2012-11-16",14034.2250416174
"10_2_2012-11-16",13139.4397099574
"10_33_2012-11-16",16606.7328701401
"10_24_2012-11-16",15600.0993720225
"10_92_2012-11-16",23205.7746911329
"10_6_2012-11-16",13586.8323757874
"10_4_2012-11-16",13363.1360428724
"10_95_2012-11-16",23541.3191905054
"10_28_2012-11-16",16047.4920378525
"10_23_2012-11-16",15488.251205565
"10_7_2012-11-16",13698.6805422449
"10_5_2012-11-16",13474.9842093299
"10_9_2012-11-16",13922.3768751599
"10_25_2012-11-16",15711.94753848
"10_41_2012-11-16",17501.5182018001
"10_96_2012-11-16",23653.1673569629
"10_8_2012-11-16",13810.5287087024
"10_30_2012-11-16",16271.1883707676
"10_97_2012-11-16",23765.0155234204
"10_3_2012-11-16",13251.2878764149
"10_13_2012-11-16",14369.7695409899
"10_83_2012-11-16",22199.1411930154
"10_82_2012-11-16",22087.2930265579
"10_79_2012-11-16",21751.7485271853
"10_35_2012-11-23",16829.8938392534
"10_16_2012-11-23",14704.7786765608
"10_45_2012-11-23",17948.3755038284
"10_58_2012-11-23",19402.401667776
"10_19_2012-11-23",15040.3231759333
"10_20_2012-11-23",15152.1713423908
"10_17_2012-11-23",14816.6268430183
"10_56_2012-11-23",19178.705334861
"10_59_2012-11-23",19514.2498342335
"10_55_2012-11-23",19066.8571684035
"10_36_2012-11-23",16941.7420057109
"10_21_2012-11-23",15264.0195088483
"10_48_2012-11-23",18283.920003201
"10_1_2012-11-23",13027.0561796982
"10_98_2012-11-23",23876.3283260763
"10_52_2012-11-23",18731.312669031
"10_67_2012-11-23",20409.0351658936
"10_49_2012-11-23",18395.7681696585
"10_37_2012-11-23",17053.5901721684
"10_60_2012-11-23",19626.098000691
"10_85_2012-11-23",22422.3021621287
"10_41_2012-11-23",17500.9828379984
"10_54_2012-11-23",18955.009001946
"10_22_2012-11-23",15375.8676753058
"10_23_2012-11-23",15487.7158417633
"10_11_2012-11-23",14145.5378442732
"10_40_2012-11-23",17389.1346715409
"10_38_2012-11-23",17165.4383386259
"10_87_2012-11-23",22645.9984950437
"10_50_2012-11-23",18507.616336116
"10_44_2012-11-23",17836.5273373709
"10_42_2012-11-23",17612.8310044559
"10_18_2012-11-23",14928.4750094758
"10_32_2012-11-23",16494.3493398809
"10_72_2012-11-23",20968.2759981811
"10_71_2012-11-23",20856.4278317236
"10_31_2012-11-23",16382.5011734234
"10_2_2012-11-23",13138.9043461557
"10_29_2012-11-23",16158.8048405083
"10_93_2012-11-23",23317.0874937887
"10_46_2012-11-23",18060.2236702859
"10_95_2012-11-23",23540.7838267037
"10_33_2012-11-23",16606.1975063384
"10_74_2012-11-23",21191.9723310961
"10_3_2012-11-23",13250.7525126132
"10_12_2012-11-23",14257.3860107307
"10_90_2012-11-23",22981.5429944162
"10_5_2012-11-23",13474.4488455282
"10_26_2012-11-23",15823.2603411358
"10_81_2012-11-23",21974.9094962987
"10_7_2012-11-23",13698.1451784432
"10_91_2012-11-23",23093.3911608737
"10_13_2012-11-23",14369.2341771883
"10_24_2012-11-23",15599.5640082208
"10_4_2012-11-23",13362.6006790707
"10_6_2012-11-23",13586.2970119857
"10_27_2012-11-23",15935.1085075933
"10_9_2012-11-23",13921.8415113582
"10_80_2012-11-23",21863.0613298411
"10_14_2012-11-23",14481.0823436458
"10_10_2012-11-23",14033.6896778157
"10_34_2012-11-23",16718.0456727959
"10_92_2012-11-23",23205.2393273312
"10_30_2012-11-23",16270.6530069659
"10_25_2012-11-23",15711.4121746783
"10_97_2012-11-23",23764.4801596187
"10_96_2012-11-23",23652.6319931612
"10_79_2012-11-23",21751.2131633836
"10_83_2012-11-23",22198.6058292137
"10_28_2012-11-23",16046.9566740508
"10_82_2012-11-23",22086.7576627562
"10_8_2012-11-23",13809.9933449007
"10_38_2012-11-30",17164.9029748242
"10_99_2012-11-30",23987.6411287321
"10_56_2012-11-30",19178.1699710593
"10_19_2012-11-30",15039.7878121316
"10_60_2012-11-30",19625.5626368893
"10_2_2012-11-30",13138.368982354
"10_40_2012-11-30",17388.5993077392
"10_47_2012-11-30",18171.5364729418
"10_59_2012-11-30",19513.7144704318
"10_1_2012-11-30",13026.5208158965
"10_54_2012-11-30",18954.4736381443
"10_55_2012-11-30",19066.3218046018
"10_20_2012-11-30",15151.6359785891
"10_17_2012-11-30",14816.0914792166
"10_31_2012-11-30",16381.9658096217
"10_11_2012-11-30",14145.0024804715
"10_48_2012-11-30",18283.3846393993
"10_21_2012-11-30",15263.4841450466
"10_36_2012-11-30",16941.2066419092
"10_90_2012-11-30",22981.0076306145
"10_58_2012-11-30",19401.8663039743
"10_46_2012-11-30",18059.6883064843
"10_71_2012-11-30",20855.8924679219
"10_32_2012-11-30",16493.8139760792
"10_12_2012-11-30",14256.8506469291
"10_67_2012-11-30",20408.4998020919
"10_22_2012-11-30",15375.3323115041
"10_16_2012-11-30",14704.2433127591
"10_13_2012-11-30",14368.6988133866
"10_37_2012-11-30",17053.0548083667
"10_93_2012-11-30",23316.552129987
"10_72_2012-11-30",20967.7406343794
"10_35_2012-11-30",16829.3584754517
"10_42_2012-11-30",17612.2956406542
"10_41_2012-11-30",17500.4474741967
"10_18_2012-11-30",14927.9396456741
"10_4_2012-11-30",13362.065315269
"10_33_2012-11-30",16605.6621425367
"10_49_2012-11-30",18395.2328058568
"10_74_2012-11-30",21191.4369672944
"10_52_2012-11-30",18730.7773052293
"10_44_2012-11-30",17835.9919735692
"10_95_2012-11-30",23540.248462902
"10_50_2012-11-30",18507.0809723143
"10_3_2012-11-30",13250.2171488115
"10_91_2012-11-30",23092.855797072
"10_79_2012-11-30",21750.6777995819
"10_23_2012-11-30",15487.1804779616
"10_9_2012-11-30",13921.3061475565
"10_85_2012-11-30",22421.766798327
"10_80_2012-11-30",21862.5259660395
"10_87_2012-11-30",22645.463131242
"10_25_2012-11-30",15710.8768108766
"10_34_2012-11-30",16717.5103089942
"10_24_2012-11-30",15599.0286444191
"10_81_2012-11-30",21974.374132497
"10_26_2012-11-30",15822.7249773341
"10_97_2012-11-30",23763.9447958171
"10_96_2012-11-30",23652.0966293595
"10_14_2012-11-30",14480.5469798441
"10_6_2012-11-30",13585.761648184
"10_10_2012-11-30",14033.154314014
"10_28_2012-11-30",16046.4213102491
"10_98_2012-11-30",23875.7929622746
"10_5_2012-11-30",13473.9134817265
"10_7_2012-11-30",13697.6098146415
"10_8_2012-11-30",13809.457981099
"10_92_2012-11-30",23204.7039635295
"10_82_2012-11-30",22086.2222989545
"10_29_2012-11-30",16158.2694767067
"10_27_2012-11-30",15934.5731437916
"10_30_2012-11-30",16270.1176431642
"10_83_2012-11-30",22198.070465412
"10_59_2012-12-07",19513.1791066301
"10_22_2012-12-07",15374.7969477024
"10_58_2012-12-07",19401.3309401726
"10_60_2012-12-07",19625.0272730876
"10_71_2012-12-07",20855.3571041202
"10_47_2012-12-07",18171.0011091401
"10_19_2012-12-07",15039.2524483299
"10_16_2012-12-07",14703.7079489574
"10_56_2012-12-07",19177.6346072576
"10_2_2012-12-07",13137.8336185523
"10_54_2012-12-07",18953.9382743426
"10_72_2012-12-07",20967.2052705777
"10_31_2012-12-07",16381.43044582
"10_32_2012-12-07",16493.2786122775
"10_20_2012-12-07",15151.1006147874
"10_94_2012-12-07",23427.8649326428
"10_41_2012-12-07",17499.912110395
"10_35_2012-12-07",16828.82311165
"10_67_2012-12-07",20407.9644382902
"10_1_2012-12-07",13025.9854520948
"10_40_2012-12-07",17388.0639439375
"10_24_2012-12-07",15598.4932806174
"10_91_2012-12-07",23092.3204332703
"10_92_2012-12-07",23204.1685997278
"10_3_2012-12-07",13249.6817850098
"10_11_2012-12-07",14144.4671166698
"10_4_2012-12-07",13361.5299514673
"10_48_2012-12-07",18282.8492755976
"10_12_2012-12-07",14256.3152831274
"10_74_2012-12-07",21190.9016034927
"10_38_2012-12-07",17164.3676110225
"10_93_2012-12-07",23316.0167661853
"10_21_2012-12-07",15262.9487812449
"10_13_2012-12-07",14368.1634495849
"10_33_2012-12-07",16605.126778735
"10_52_2012-12-07",18730.2419414276
"10_14_2012-12-07",14480.0116160424
"10_55_2012-12-07",19065.7864408001
"10_34_2012-12-07",16716.9749451925
"10_79_2012-12-07",21750.1424357802
"10_36_2012-12-07",16940.6712781075
"10_23_2012-12-07",15486.6451141599
"10_5_2012-12-07",13473.3781179248
"10_44_2012-12-07",17835.4566097675
"10_25_2012-12-07",15710.3414470749
"10_95_2012-12-07",23539.7130991003
"10_50_2012-12-07",18506.5456085126
"10_80_2012-12-07",21861.9906022378
"10_96_2012-12-07",23651.5612655579
"10_90_2012-12-07",22980.4722668128
"10_81_2012-12-07",21973.8387686953
"10_17_2012-12-07",14815.5561154149
"10_37_2012-12-07",17052.519444565
"10_82_2012-12-07",22085.6869351528
"10_83_2012-12-07",22197.5351016103
"10_26_2012-12-07",15822.1896135324
"10_27_2012-12-07",15934.0377799899
"10_42_2012-12-07",17611.7602768525
"10_46_2012-12-07",18059.1529426826
"10_28_2012-12-07",16045.8859464474
"10_99_2012-12-07",23987.1057649304
"10_7_2012-12-07",13697.0744508398
"10_6_2012-12-07",13585.2262843823
"10_10_2012-12-07",14032.6189502123
"10_8_2012-12-07",13808.9226172973
"10_97_2012-12-07",23763.4094320154
"10_9_2012-12-07",13920.7707837548
"10_49_2012-12-07",18394.6974420551
"10_18_2012-12-07",14927.4042818724
"10_29_2012-12-07",16157.734112905
"10_87_2012-12-07",22644.9277674403
"10_30_2012-12-07",16269.5822793625
"10_98_2012-12-07",23875.2575984729
"10_85_2012-12-07",22421.2314345253
"10_32_2012-12-14",16492.7432484758
"10_58_2012-12-14",19400.7955763709
"10_56_2012-12-14",19177.0992434559
"10_33_2012-12-14",16604.5914149333
"10_60_2012-12-14",19624.4919092859
"10_54_2012-12-14",18953.4029105409
"10_79_2012-12-14",21749.6070719786
"10_48_2012-12-14",18282.3139117959
"10_40_2012-12-14",17387.5285801358
"10_59_2012-12-14",19512.6437428284
"10_2_2012-12-14",13137.2982547506
"10_74_2012-12-14",21190.366239691
"10_93_2012-12-14",23315.4814023836
"10_72_2012-12-14",20966.669906776
"10_22_2012-12-14",15374.2615839007
"10_12_2012-12-14",14255.7799193257
"10_80_2012-12-14",21861.4552384361
"10_52_2012-12-14",18729.7065776259
"10_13_2012-12-14",14367.6280857832
"10_41_2012-12-14",17499.3767465933
"10_38_2012-12-14",17163.8322472208
"10_81_2012-12-14",21973.3034048936
"10_47_2012-12-14",18170.4657453384
"10_14_2012-12-14",14479.4762522407
"10_4_2012-12-14",13360.9945876656
"10_34_2012-12-14",16716.4395813908
"10_96_2012-12-14",23651.0259017562
"10_46_2012-12-14",18058.6175788809
"10_24_2012-12-14",15597.9579168157
"10_31_2012-12-14",16380.8950820183
"10_19_2012-12-14",15038.7170845282
"10_20_2012-12-14",15150.5652509857
"10_82_2012-12-14",22085.1515713511
"10_95_2012-12-14",23539.1777352987
"10_5_2012-12-14",13472.8427541231
"10_83_2012-12-14",22196.9997378086
"10_35_2012-12-14",16828.2877478483
"10_44_2012-12-14",17834.9212459658
"10_21_2012-12-14",15262.4134174432
"10_36_2012-12-14",16940.1359143058
"10_1_2012-12-14",13025.4500882931
"10_25_2012-12-14",15709.8060832732
"10_97_2012-12-14",23762.8740682137
"10_67_2012-12-14",20407.4290744885
"10_92_2012-12-14",23203.6332359261
"10_7_2012-12-14",13696.5390870381
"10_55_2012-12-14",19065.2510769984
"10_27_2012-12-14",15933.5024161882
"10_23_2012-12-14",15486.1097503582
"10_37_2012-12-14",17051.9840807633
"10_26_2012-12-14",15821.6542497307
"10_50_2012-12-14",18506.0102447109
"10_87_2012-12-14",22644.3924036386
"10_71_2012-12-14",20854.8217403185
"10_91_2012-12-14",23091.7850694686
"10_8_2012-12-14",13808.3872534956
"10_17_2012-12-14",14815.0207516132
"10_18_2012-12-14",14926.8689180707
"10_42_2012-12-14",17611.2249130508
"10_49_2012-12-14",18394.1620782534
"10_9_2012-12-14",13920.2354199531
"10_10_2012-12-14",14032.0835864106
"10_29_2012-12-14",16157.1987491033
"10_28_2012-12-14",16045.3505826458
"10_16_2012-12-14",14703.1725851557
"10_11_2012-12-14",14143.9317528682
"10_90_2012-12-14",22979.9369030111
"10_3_2012-12-14",13249.1464212081
"10_85_2012-12-14",22420.6960707236
"10_30_2012-12-14",16269.0469155608
"10_6_2012-12-14",13584.6909205806
"10_98_2012-12-14",23874.7222346712
"10_56_2012-12-21",19176.5638796542
"10_54_2012-12-21",18952.8675467392
"10_93_2012-12-21",23314.9460385819
"10_27_2012-12-21",15932.9670523866
"10_42_2012-12-21",17610.6895492491
"10_4_2012-12-21",13360.4592238639
"10_58_2012-12-21",19400.2602125692
"10_2_2012-12-21",13136.7628909489
"10_59_2012-12-21",19512.1083790267
"10_22_2012-12-21",15373.726220099
"10_24_2012-12-21",15597.422553014
"10_12_2012-12-21",14255.244555524
"10_34_2012-12-21",16715.9042175891
"10_52_2012-12-21",18729.1712138242
"10_13_2012-12-21",14367.0927219815
"10_25_2012-12-21",15709.2707194715
"10_36_2012-12-21",16939.6005505041
"10_21_2012-12-21",15261.8780536415
"10_60_2012-12-21",19623.9565454842
"10_14_2012-12-21",14478.940888439
"10_79_2012-12-21",21749.0717081769
"10_81_2012-12-21",21972.7680410919
"10_35_2012-12-21",16827.7523840466
"10_55_2012-12-21",19064.7157131967
"10_83_2012-12-21",22196.4643740069
"10_46_2012-12-21",18058.0822150792
"10_48_2012-12-21",18281.7785479942
"10_72_2012-12-21",20966.1345429743
"10_3_2012-12-21",13248.6110574064
"10_26_2012-12-21",15821.118885929
"10_19_2012-12-21",15038.1817207265
"10_5_2012-12-21",13472.3073903214
"10_82_2012-12-21",22084.6162075494
"10_95_2012-12-21",23538.642371497
"10_29_2012-12-21",16156.6633853016
"10_32_2012-12-21",16492.2078846741
"10_38_2012-12-21",17163.2968834191
"10_80_2012-12-21",21860.9198746344
"10_97_2012-12-21",23762.338704412
"10_1_2012-12-21",13024.9147244914
"10_71_2012-12-21",20854.2863765168
"10_28_2012-12-21",16044.8152188441
"10_40_2012-12-21",17386.9932163341
"10_6_2012-12-21",13584.1555567789
"10_96_2012-12-21",23650.4905379545
"10_17_2012-12-21",14814.4853878115
"10_37_2012-12-21",17051.4487169616
"10_20_2012-12-21",15150.029887184
"10_33_2012-12-21",16604.0560511316
"10_74_2012-12-21",21189.8308758893
"10_30_2012-12-21",16268.5115517591
"10_87_2012-12-21",22643.8570398369
"10_67_2012-12-21",20406.8937106868
"10_7_2012-12-21",13696.0037232364
"10_41_2012-12-21",17498.8413827916
"10_50_2012-12-21",18505.4748809092
"10_10_2012-12-21",14031.548222609
"10_44_2012-12-21",17834.3858821642
"10_8_2012-12-21",13807.8518896939
"10_9_2012-12-21",13919.7000561514
"10_23_2012-12-21",15485.5743865565
"10_49_2012-12-21",18393.6267144517
"10_18_2012-12-21",14926.333554269
"10_11_2012-12-21",14143.3963890665
"10_16_2012-12-21",14702.637221354
"10_92_2012-12-21",23203.0978721244
"10_85_2012-12-21",22420.1607069219
"10_98_2012-12-21",23874.1868708695
"10_90_2012-12-21",22979.4015392094
"10_91_2012-12-21",23091.2497056669
"10_31_2012-12-21",16380.3597182166
"10_52_2012-12-28",18728.6358500225
"10_54_2012-12-28",18952.3321829375
"10_58_2012-12-28",19399.7248487675
"10_22_2012-12-28",15373.1908562973
"10_42_2012-12-28",17610.1541854474
"10_93_2012-12-28",23314.4106747802
"10_56_2012-12-28",19176.0285158525
"10_35_2012-12-28",16827.2170202449
"10_81_2012-12-28",21972.2326772902
"10_19_2012-12-28",15037.6463569248
"10_59_2012-12-28",19511.573015225
"10_21_2012-12-28",15261.3426898398
"10_4_2012-12-28",13359.9238600622
"10_14_2012-12-28",14478.4055246373
"10_27_2012-12-28",15932.4316885849
"10_36_2012-12-28",16939.0651867024
"10_25_2012-12-28",15708.7353556698
"10_80_2012-12-28",21860.3845108327
"10_60_2012-12-28",19623.4211816826
"10_55_2012-12-28",19064.180349395
"10_82_2012-12-28",22084.0808437477
"10_13_2012-12-28",14366.5573581798
"10_95_2012-12-28",23538.1070076953
"10_24_2012-12-28",15596.8871892123
"10_47_2012-12-28",18169.395017735
"10_71_2012-12-28",20853.7510127151
"10_10_2012-12-28",14031.0128588073
"10_37_2012-12-28",17050.9133531599
"10_5_2012-12-28",13471.7720265197
"10_96_2012-12-28",23649.9551741528
"10_28_2012-12-28",16044.2798550424
"10_83_2012-12-28",22195.9290102052
"10_48_2012-12-28",18281.2431841925
"10_23_2012-12-28",15485.0390227548
"10_1_2012-12-28",13024.3793606897
"10_20_2012-12-28",15149.4945233823
"10_74_2012-12-28",21189.2955120876
"10_2_2012-12-28",13136.2275271472
"10_79_2012-12-28",21748.5363443752
"10_32_2012-12-28",16491.6725208724
"10_26_2012-12-28",15820.5835221273
"10_97_2012-12-28",23761.8033406103
"10_7_2012-12-28",13695.4683594347
"10_46_2012-12-28",18057.5468512775
"10_72_2012-12-28",20965.5991791726
"10_12_2012-12-28",14254.7091917223
"10_38_2012-12-28",17162.7615196174
"10_9_2012-12-28",13919.1646923497
"10_16_2012-12-28",14702.1018575523
"10_18_2012-12-28",14925.7981904673
"10_67_2012-12-28",20406.3583468851
"10_30_2012-12-28",16267.9761879574
"10_87_2012-12-28",22643.3216760352
"10_6_2012-12-28",13583.6201929772
"10_29_2012-12-28",16156.1280214999
"10_49_2012-12-28",18393.09135065
"10_98_2012-12-28",23873.6515070678
"10_44_2012-12-28",17833.8505183625
"10_85_2012-12-28",22419.6253431202
"10_3_2012-12-28",13248.0756936047
"10_92_2012-12-28",23202.5625083227
"10_50_2012-12-28",18504.9395171075
"10_40_2012-12-28",17386.4578525324
"10_8_2012-12-28",13807.3165258922
"10_11_2012-12-28",14142.8610252648
"10_90_2012-12-28",22978.8661754077
"10_41_2012-12-28",17498.3060189899
"10_31_2012-12-28",16379.8243544149
"10_91_2012-12-28",23090.7143418652
"10_33_2012-12-28",16603.5206873299
"10_17_2012-12-28",14813.9500240098
"10_34_2012-12-28",16715.3688537874
"10_56_2013-01-04",19175.4931520508
"10_22_2013-01-04",15372.6554924956
"10_20_2013-01-04",15148.9591595806
"10_19_2013-01-04",15037.1109931231
"10_81_2013-01-04",21971.6973134885
"10_60_2013-01-04",19622.8858178809
"10_25_2013-01-04",15708.1999918681
"10_58_2013-01-04",19399.1894849658
"10_42_2013-01-04",17609.6188216457
"10_27_2013-01-04",15931.8963247832
"10_54_2013-01-04",18951.7968191358
"10_52_2013-01-04",18728.1004862208
"10_93_2013-01-04",23313.8753109786
"10_79_2013-01-04",21748.0009805735
"10_2_2013-01-04",13135.6921633455
"10_71_2013-01-04",20853.2156489134
"10_59_2013-01-04",19511.0376514233
"10_97_2013-01-04",23761.2679768086
"10_36_2013-01-04",16938.5298229007
"10_82_2013-01-04",22083.545479946
"10_83_2013-01-04",22195.3936464035
"10_74_2013-01-04",21188.7601482859
"10_95_2013-01-04",23537.5716438936
"10_67_2013-01-04",20405.8229830834
"10_4_2013-01-04",13359.3884962605
"10_28_2013-01-04",16043.7444912407
"10_7_2013-01-04",13694.932995633
"10_26_2013-01-04",15820.0481583257
"10_35_2013-01-04",16826.6816564432
"10_23_2013-01-04",15484.5036589531
"10_1_2013-01-04",13023.843996888
"10_21_2013-01-04",15260.8073260381
"10_3_2013-01-04",13247.540329803
"10_10_2013-01-04",14030.4774950056
"10_80_2013-01-04",21859.849147031
"10_37_2013-01-04",17050.3779893582
"10_6_2013-01-04",13583.0848291755
"10_96_2013-01-04",23649.4198103511
"10_29_2013-01-04",16155.5926576982
"10_44_2013-01-04",17833.3151545608
"10_30_2013-01-04",16267.4408241557
"10_14_2013-01-04",14477.8701608356
"10_46_2013-01-04",18057.0114874758
"10_90_2013-01-04",22978.330811606
"10_72_2013-01-04",20965.0638153709
"10_17_2013-01-04",14813.4146602081
"10_31_2013-01-04",16379.2889906132
"10_38_2013-01-04",17162.2261558157
"10_9_2013-01-04",13918.6293285481
"10_85_2013-01-04",22419.0899793185
"10_5_2013-01-04",13471.236662718
"10_12_2013-01-04",14254.1738279206
"10_55_2013-01-04",19063.6449855933
"10_24_2013-01-04",15596.3518254106
